bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
METABAT__127	Sulfitobacter	2018686	19	169459	54.857228199025464	60.563380281690144	0.0
METABAT__128	Candidatus Pelagibacter	325707	103	3072	29.812236846516747	0.0	0.0
METABAT__129	Unknown	2465560	563	4551	58.58055782840147	64.78873239436619	4.225352112676056
METABAT__13	Unknown_Porticoccaceae	1405366	257	6108	45.49120928442528	47.88732394366197	0.0
METABAT__130	Candidatus Actinomarina	543045	70	11853	32.08044790172135	0.0	0.0
METABAT__131	Unknown_Pelagibacteraceae	1473026	350	4145	30.941910310897224	81.69014084507042	46.478873239436616
METABAT__132	Candidatus Thioglobus	937591	131	8772	37.633545383960985	43.66197183098591	1.408450704225352
METABAT__133	Unknown	1764605	225	11485	33.61006349062093	90.14084507042253	5.633802816901408
METABAT__134	Unknown	2149133	424	5412	54.98105545533688	53.521126760563384	5.633802816901408
METABAT__135	Unknown	515285	98	5582	45.48152628924252	0.0	0.0
METABAT__136	Unknown_Gammaproteobacteria	693273	193	3502	39.34834009908511	57.74647887323944	4.225352112676056
METABAT__137	Unknown	502760	81	7369	38.77841353669699	0.0	0.0
METABAT__138	Unknown_Proteobacteria	4347614	55	144532	50.73605654198031	100.0	0.0
METABAT__139	Unknown	2655948	540	5233	60.1250581788719	74.64788732394366	22.535211267605632
METABAT__14	Unknown_Thaumarchaeota	1077912	194	6414	33.64135792151534	84.21052631578948	13.157894736842104
METABAT__140	Unknown	6764520	1315	5590	45.36247851832661	97.1830985915493	305.63380281690144
METABAT__141	Unknown_Porticoccaceae	2619734	117	44568	44.55389532307466	100.0	0.0
METABAT__142	Unknown	313967	93	3268	55.61132948457094	0.0	0.0
METABAT__143	Unknown	1525359	327	4890	57.98838567600724	43.66197183098591	1.408450704225352
METABAT__144	Nitrospina	2682497	503	5974	39.4306405925018	88.73239436619718	28.169014084507044
METABAT__145	Candidatus Actinomarina	406215	119	3289	38.191951111284794	25.35211267605634	0.0
METABAT__146	Nitrospina	1789873	385	4891	36.574779370062885	85.91549295774648	4.225352112676056
METABAT__147	Burkholderia	4964243	912	5933	65.91722428565744	74.64788732394366	4.225352112676056
METABAT__148	Unknown_Porticoccaceae	1891168	359	5695	44.50949069996927	66.19718309859155	4.225352112676056
METABAT__149	Unknown	208610	53	3930	54.51328961362395	0.0	0.0
METABAT__15	Pyrococcus	1603455	14	165058	44.714950643291104	96.05263157894737	0.0
METABAT__150	Unknown	1406095	233	7244	36.88659532909437	81.69014084507042	5.633802816901408
METABAT__151	Unknown	2733477	426	7638	44.638228940514615	90.14084507042253	4.225352112676056
METABAT__152	Unknown	898673	208	4351	30.134370976287865	69.01408450704226	15.492957746478874
METABAT__153	Unknown	1462299	316	4833	38.38368499008437	50.70422535211268	1.408450704225352
METABAT__154	Unknown_Actinobacteria	1357692	304	4726	54.4135614209225	45.070422535211264	0.0
METABAT__155	Candidatus Thioglobus	588639	149	3974	38.068668894074605	29.577464788732396	2.816901408450704
METABAT__156	Polaribacter	882651	231	3894	32.03319968256396	35.2112676056338	4.225352112676056
METABAT__157	Unknown	3613345	229	24299	56.28140571172493	95.77464788732394	0.0
METABAT__158	Unknown_Actinobacteria	847089	182	5112	58.06386554052757	56.33802816901409	1.408450704225352
METABAT__159	Nitrospina	825506	216	3829	40.15860875064505	33.80281690140845	4.225352112676056
METABAT__16	None	556051	137	3707	43.96470715331017	0.0	0.0
METABAT__160	Sulfitobacter	4485147	108	85387	52.77651257810031	95.77464788732394	1.408450704225352
METABAT__161	Candidatus Pelagibacter	436930	128	3403	30.856676636119083	0.0	0.0
METABAT__162	Unknown	351339	74	5131	58.83519568841756	0.0	0.0
METABAT__163	Haloferula	3113379	327	13848	57.75450995419706	67.6056338028169	4.225352112676056
METABAT__164	Unknown_Euryarchaeota	1399591	249	6362	41.67394130250899	46.05263157894737	2.6315789473684212
METABAT__165	Unknown_Cryomorphaceae	469365	134	3265	32.50387176776517	46.478873239436616	1.408450704225352
METABAT__166	Unknown	1638402	204	10247	41.127206488729065	97.1830985915493	5.633802816901408
METABAT__167	Marinobacter	1897784	14	476746	54.26594245459013	0.0	0.0
METABAT__168	Unknown_Cryomorphaceae	1315004	254	5906	34.01625948664503	81.69014084507042	2.816901408450704
METABAT__169	Candidatus Thioglobus	1273547	142	12529	35.17227196836921	83.09859154929578	1.408450704225352
METABAT__17	Unknown_Candidatus_Thalassoarchaea	924750	190	5043	37.22942907485341	44.73684210526316	1.3157894736842106
METABAT__170	Unknown	1687152	391	4332	38.86594430806875	57.74647887323944	9.859154929577464
METABAT__171	Reinekea	3685052	59	114934	51.205849366616896	98.59154929577464	1.408450704225352
METABAT__172	Unknown	1025610	284	3552	36.285149404418526	26.760563380281692	0.0
METABAT__173	Unknown_Viruses	1332859	303	4229	38.35507572369251	0.0	0.0
METABAT__174	Unknown_Opitutaceae	2362052	84	48050	52.408374719713315	98.59154929577464	0.0
METABAT__175	Unknown	340100	32	16822	36.985528138343405	0.0	0.0
METABAT__176	Unknown	2363783	363	8369	38.02372688536167	83.09859154929578	12.67605633802817
METABAT__177	Gemmatimonas	3124010	571	6106	64.02464855186601	63.38028169014085	4.225352112676056
METABAT__178	Unknown	1830657	461	3960	68.82138025635543	0.0	0.0
METABAT__179	Unknown	899001	194	4894	44.75686940812278	49.29577464788732	1.408450704225352
METABAT__18	Unknown	735051	175	4154	32.93780936298468	61.971830985915496	4.225352112676056
METABAT__180	Unknown	1352555	252	5716	44.98955692712696	80.28169014084507	0.0
METABAT__181	Unknown	241954	58	3980	36.50780935511176	0.0	0.0
METABAT__182	Unknown	571933	157	3646	38.284709324513216	0.0	0.0
METABAT__183	Unknown	1703434	482	3384	31.866630824203853	66.19718309859155	40.84507042253521
METABAT__184	Alteromonas	4595852	244	33989	43.58573000888646	83.09859154929578	1.408450704225352
METABAT__185	Unknown	264903	80	3204	38.463243399402636	0.0	0.0
METABAT__186	Unknown_Cryomorphaceae	1366954	269	5299	29.7099678122057	74.64788732394366	1.408450704225352
METABAT__187	Unknown	2090192	408	5329	30.055275880473904	85.91549295774648	52.11267605633803
METABAT__188	Unknown	3038884	480	7422	54.75803670763454	53.521126760563384	4.225352112676056
METABAT__189	Unknown	338106	93	3556	51.60868790067765	0.0	0.0
METABAT__19	Candidatus Actinomarina	504794	50	14747	35.151206368290985	56.33802816901409	1.408450704225352
METABAT__190	Unknown_Candidatus_Thalassoarchaea	1560706	68	32058	44.22615053511408	94.73684210526316	6.578947368421052
METABAT__191	Planktomarina	2041612	264	9321	43.60363542480284	94.36619718309859	2.816901408450704
METABAT__192	Unknown	3029046	713	4175	57.336322065472245	50.70422535211268	12.67605633802817
METABAT__193	Unknown	916174	227	4058	50.144326968634935	0.0	0.0
METABAT__194	Candidatus Thioglobus	1254115	167	9278	37.125244908393434	63.38028169014085	9.859154929577464
METABAT__195	Unknown	1076386	158	8557	35.32042121059576	42.25352112676056	1.408450704225352
METABAT__196	Unknown_Thaumarchaeota	852655	166	5578	33.83289871387227	73.6842105263158	3.9473684210526314
METABAT__197	Unknown_Alphaproteobacteria	1941463	126	25120	36.76302711676184	95.77464788732394	1.408450704225352
METABAT__198	Unknown_Euryarchaeota	511955	136	3802	42.32385132728477	0.0	0.0
METABAT__199	Unknown_Gammaproteobacteria	3325579	72	90400	52.18246160602502	98.59154929577464	0.0
METABAT__2	Unknown	1688812	205	10479	39.800212345573414	92.95774647887323	5.633802816901408
METABAT__20	Unknown	442271	108	4140	39.6208335176089	0.0	0.0
METABAT__200	Unknown	334797	100	3298	33.04635310632383	0.0	0.0
METABAT__201	Unknown_Euryarchaeota	1710040	242	8447	41.75398833884321	86.84210526315789	9.210526315789474
METABAT__202	Methylophaga	1266043	174	9909	40.592549674417285	71.83098591549296	4.225352112676056
METABAT__203	Photobacterium	1358209	35	52162	42.003518799957675	56.33802816901409	0.0
METABAT__204	Unknown	356470	102	3353	35.310671653700005	22.535211267605632	4.225352112676056
METABAT__205	Nitrospina	368307	112	3106	44.20974747984251	0.0	0.0
METABAT__206	Candidatus Thioglobus	1732820	115	24483	41.83213348400477	80.28169014084507	1.408450704225352
METABAT__207	Gemmatimonas	2477865	224	14717	52.70562602481823	94.36619718309859	1.408450704225352
METABAT__208	Unknown_Euryarchaeota	891815	191	4699	50.86645183703607	52.63157894736842	2.6315789473684212
METABAT__209	Nitrospina	1807394	383	5234	37.0249954455867	70.4225352112676	4.225352112676056
METABAT__21	Reinekea	1681036	9	259499	51.972251415776825	52.11267605633803	0.0
METABAT__210	Unknown_Euryarchaeota	1351786	202	8180	36.09715291171341	89.47368421052632	6.578947368421052
METABAT__211	Unknown	1305881	232	6418	37.60793252006038	80.28169014084507	7.042253521126761
METABAT__212	Unknown	2050606	522	3810	57.369248701052946	0.0	0.0
METABAT__213	Unknown_Gammaproteobacteria	1093776	147	10024	34.649043859894654	49.29577464788732	7.042253521126761
METABAT__214	Unknown	671681	180	3610	57.00592961104169	0.0	0.0
METABAT__215	Unknown	255064	50	6046	47.29146506822224	0.0	0.0
METABAT__216	None	393916	78	5011	30.99159315499004	0.0	0.0
METABAT__217	Unknown	216452	66	3140	59.98220703002741	0.0	0.0
METABAT__218	Unknown_Verrucomicrobia	2734136	210	20241	58.99218962297582	92.95774647887323	5.633802816901408
METABAT__219	Unknown	201787	51	3862	41.183838014775695	0.0	0.0
METABAT__22	Unknown	1931332	465	4288	58.72431016700395	52.11267605633803	5.633802816901408
METABAT__220	Unknown_Euryarchaeota	782595	133	6575	56.14283612252427	75.0	1.3157894736842106
METABAT__221	Unknown_Euryarchaeota	583541	152	3937	45.51675029677115	26.31578947368421	1.3157894736842106
METABAT__222	Unknown	353572	72	5125	55.84449021256028	0.0	0.0
METABAT__223	Unknown	767834	153	5476	45.01170736176549	57.74647887323944	0.0
METABAT__224	Unknown	1152233	309	3694	40.24060130687807	63.38028169014085	2.816901408450704
METABAT__225	Unknown	446044	94	5052	36.70314596089387	57.74647887323944	5.633802816901408
METABAT__226	Unknown	2399994	483	5266	53.76104055739731	80.28169014084507	14.084507042253522
METABAT__227	Unknown	1476804	310	5111	38.870301022819504	76.05633802816901	8.450704225352112
METABAT__228	Unknown	1329310	334	3863	32.534147684016794	38.028169014084504	14.084507042253522
METABAT__229	Unknown_Gammaproteobacteria	2912931	299	13056	46.52276438081975	91.54929577464789	0.0
METABAT__23	Unknown	465176	68	9180	38.12354473028598	0.0	0.0
METABAT__230	Unknown	1341615	348	4000	37.071792920914696	35.2112676056338	0.0
METABAT__231	Unknown	1008411	257	3997	41.4398459569185	54.929577464788736	7.042253521126761
METABAT__232	Unknown	2076364	497	4061	46.17216709707141	57.74647887323944	14.084507042253522
METABAT__233	Unknown_Actinobacteria	1974601	195	14571	67.57648518623384	80.28169014084507	4.225352112676056
METABAT__234	Unknown	378874	49	10024	35.804709814442035	0.0	0.0
METABAT__235	Unknown	4103849	742	6322	39.00179752204784	90.14084507042253	43.66197183098591
METABAT__236	Formosa	1938612	421	4757	36.48341517918426	63.38028169014085	18.309859154929576
METABAT__237	Rhodopirellula	2178373	585	3600	51.06860890057817	19.718309859154928	0.0
METABAT__238	Unknown	3519442	754	4546	50.57147676678814	0.0	0.0
METABAT__239	Unknown_Alphaproteobacteria	1229787	300	4064	61.362821308276075	30.985915492957748	1.408450704225352
METABAT__24	Thermococcus	1974161	20	164972	41.72989376310764	100.0	1.3157894736842106
METABAT__240	Unknown_Cryomorphaceae	1364025	295	4815	30.295200673948163	85.91549295774648	8.450704225352112
METABAT__241	Unknown	3519001	793	4446	54.27152993246867	66.19718309859155	26.760563380281692
METABAT__242	Unknown	3905504	445	11032	54.118649740724344	84.50704225352112	1.408450704225352
METABAT__243	Candidatus Thioglobus	290034	56	5366	36.157638971347986	0.0	0.0
METABAT__244	Candidatus Thioglobus	1529258	36	68753	43.06346458436929	100.0	0.0
METABAT__245	Unknown_Euryarchaeota	1396896	254	6233	49.788852479782605	68.42105263157895	2.6315789473684212
METABAT__246	Unknown	1381058	325	4327	47.51778748023337	0.0	0.0
METABAT__247	Unknown	1884076	470	4036	48.70912451792857	25.35211267605634	0.0
METABAT__248	Unknown	886322	230	3816	32.642073462260996	28.169014084507044	16.901408450704224
METABAT__249	Unknown	3682576	580	7440	58.73221360234548	83.09859154929578	5.633802816901408
METABAT__25	Unknown	1216977	328	3576	58.292143228737956	0.0	0.0
METABAT__250	Unknown_Flavobacteriia	1168022	265	4530	35.43681361231877	39.436619718309856	4.225352112676056
METABAT__251	Unknown_Euryarchaeota	1002532	278	3478	40.43636795948854	47.36842105263158	2.6315789473684212
METABAT__252	Sulfitobacter	971228	9	179539	60.87499561423171	0.0	0.0
METABAT__253	Reinekea	1941982	12	398953	51.13946893336251	36.61971830985915	0.0
METABAT__254	Geobacillus	3244297	84	53490	52.49649998947954	97.1830985915493	0.0
METABAT__255	Polaribacter	1309382	331	3816	32.03172679828239	59.15492957746479	4.225352112676056
METABAT__256	Unknown	1223470	306	3971	55.257826770301946	0.0	0.0
METABAT__257	Hellea	592975	157	3784	38.11922631452033	26.760563380281692	0.0
METABAT__258	Unknown	291067	79	3635	45.2348044830723	0.0	0.0
METABAT__259	Unknown	963106	174	6287	32.15481399484808	80.28169014084507	0.0
METABAT__26	Unknown	5899508	684	11199	59.04278237451602	91.54929577464789	5.633802816901408
METABAT__260	Pseudoalteromonas	2288487	29	136063	40.28891735839695	32.394366197183096	0.0
METABAT__261	Unknown	728196	188	3782	34.67037535019584	28.169014084507044	2.816901408450704
METABAT__262	Colwellia	1471876	26	91622	37.51952579864138	0.0	0.0
METABAT__263	Unknown	811871	175	5285	32.732874640859215	30.985915492957748	18.309859154929576
METABAT__264	Unknown	2690854	649	4205	36.257644881970236	56.33802816901409	22.535211267605632
METABAT__265	Nitrosopumilus	660173	166	3902	31.253518858707512	36.8421052631579	3.9473684210526314
METABAT__266	Unknown	905855	224	4101	36.11464173874953	25.35211267605634	0.0
METABAT__267	Unknown_Actinobacteria	2750449	399	8326	54.261317070752966	88.73239436619718	9.859154929577464
METABAT__268	Unknown_Microbacteriaceae	1251201	27	126341	49.8365893399406	74.64788732394366	0.0
METABAT__269	Unknown	1792841	515	3302	41.06906295470122	9.63855421686747	3.6144578313253013
METABAT__27	Unknown_Candidatus_Thalassoarchaea	957261	156	7250	37.24598218784932	43.421052631578945	0.0
METABAT__270	Unknown	1897878	362	6007	58.86777525516085	63.38028169014085	1.408450704225352
METABAT__271	Unknown	1154134	258	4703	48.71969292054637	30.985915492957748	1.408450704225352
METABAT__272	Unknown_Actinobacteria	1613728	284	6317	67.3253812443356	73.2394366197183	4.225352112676056
METABAT__273	Unknown_Euryarchaeota	1283348	321	4006	44.202646385955276	55.26315789473684	6.578947368421052
METABAT__274	Unknown	1604477	353	4553	57.43263802227263	70.4225352112676	1.408450704225352
METABAT__275	Unknown	553150	133	4117	37.89789166816844	40.84507042253521	1.408450704225352
METABAT__276	Unknown	1377286	307	4511	36.582226797118636	77.46478873239437	2.816901408450704
METABAT__277	Unknown	3093363	438	8547	51.96967774175639	91.54929577464789	8.450704225352112
METABAT__278	Unknown	2643932	614	4290	52.18571984817834	67.6056338028169	1.408450704225352
METABAT__279	Candidatus Actinomarina	1047929	108	15229	34.201014141109276	90.14084507042253	1.408450704225352
METABAT__28	Unknown	719118	196	3622	55.2756702966044	0.0	0.0
METABAT__280	Reinekea	1611360	2	1302516	50.00489180588505	0.0	0.0
METABAT__281	Marinobacter	226000	3	187339	52.48104063783935	0.0	0.0
METABAT__282	Unknown	2813311	493	6345	60.94502343377211	84.50704225352112	7.042253521126761
METABAT__283	Unknown	1891092	413	4519	53.93139628406226	33.80281690140845	1.408450704225352
METABAT__284	Unknown_Verrucomicrobia	3279778	506	7521	49.55925892253541	61.971830985915496	0.0
METABAT__285	Unknown_Euryarchaeota	1316093	108	15590	56.39782739856063	86.84210526315789	1.3157894736842106
METABAT__286	Pseudomonas	283376	17	26420	55.31495108263235	0.0	0.0
METABAT__287	Unknown_Gammaproteobacteria	1207146	202	6861	34.24259033041198	78.87323943661971	8.450704225352112
METABAT__288	Thermus	1137874	248	4681	68.53037876759176	78.87323943661971	0.0
METABAT__289	Unknown	2524760	527	5076	40.79435993778438	69.01408450704226	1.408450704225352
METABAT__29	Unknown	806120	223	3447	58.20256906487157	0.0	0.0
METABAT__290	Unknown	2154448	541	3942	51.02983176515098	42.25352112676056	4.225352112676056
METABAT__291	Unknown_Gammaproteobacteria	3225535	97	73607	43.55583386363271	100.0	0.0
METABAT__292	Unknown	1576103	195	12202	38.10904161868049	84.50704225352112	1.408450704225352
METABAT__293	Gemmatimonas	1716806	285	6952	45.51974611419103	77.46478873239437	4.225352112676056
METABAT__294	Unknown_Gammaproteobacteria	1098628	225	5141	37.847453473130905	69.01408450704226	14.084507042253522
METABAT__295	Unknown	1930642	411	4867	37.10882579390508	76.05633802816901	7.042253521126761
METABAT__296	Unknown_Planctomycetaceae	5655151	131	95258	48.05847890266888	91.54929577464789	5.633802816901408
METABAT__297	Unknown	2685423	600	4572	41.95224500671346	76.05633802816901	7.042253521126761
METABAT__298	Photobacterium	3106088	129	40857	38.023845664865775	0.0	0.0
METABAT__299	Unknown_Actinobacteria	880702	225	3823	53.91407202277024	0.0	0.0
METABAT__3	Unknown	1730865	369	4730	34.63622584231794	76.05633802816901	15.492957746478874
METABAT__30	Unknown	1834232	337	5903	31.555650564104752	85.91549295774648	2.816901408450704
METABAT__31	Unknown_Candidatus_Thalassoarchaea	1425439	109	19860	38.43555121856153	72.36842105263158	6.578947368421052
METABAT__32	Reinekea	342231	6	174251	47.50702718188084	0.0	0.0
METABAT__33	Pseudoalteromonas	2003228	32	90366	40.6312546189679	69.01408450704226	1.408450704225352
METABAT__34	Unknown_Euryarchaeota	1013116	188	6041	59.52018212632694	77.63157894736842	2.6315789473684212
METABAT__35	Unknown	312271	77	4109	40.38993107128089	0.0	0.0
METABAT__36	Planktomarina	2579358	97	49444	52.64146715846771	98.59154929577464	2.816901408450704
METABAT__37	Pseudoalteromonas	527568	3	278083	40.42421800820997	0.0	0.0
METABAT__38	Alteromonas	432127	39	17628	42.69144976570217	0.0	0.0
METABAT__39	Colwellia	2910957	40	142062	38.043887638930734	73.2394366197183	0.0
METABAT__4	Pseudomonas	3090991	353	12651	61.358493423429074	87.32394366197182	4.225352112676056
METABAT__40	Woeseia	2070619	166	22027	37.50479539070376	98.59154929577464	2.816901408450704
METABAT__41	Unknown	2673270	394	7933	58.559602135223464	78.87323943661971	2.816901408450704
METABAT__42	Unknown_Thaumarchaeota	1986031	430	4627	32.19664877200711	84.21052631578948	27.63157894736842
METABAT__43	Unknown_Thaumarchaeota	515509	119	4380	35.1268247545753	48.68421052631579	2.6315789473684212
METABAT__44	Unknown	220824	51	4304	36.5929660449438	0.0	0.0
METABAT__45	Unknown	310059	86	3581	58.98807997151837	0.0	0.0
METABAT__46	Unknown	798213	173	4911	37.027581763342894	0.0	0.0
METABAT__47	Unknown_Acidobacteria	3282952	653	5335	51.396486373988296	81.69014084507042	39.436619718309856
METABAT__48	Sulfitobacter	3741639	404	12665	58.010279652289576	90.14084507042253	2.816901408450704
METABAT__49	Unknown	4230570	756	6179	60.68886797810978	81.69014084507042	2.816901408450704
METABAT__5	Colwellia	614869	6	161710	38.113887996785564	0.0	0.0
METABAT__50	Unknown_Euryarchaeota	1482458	57	41541	52.59852584325715	94.73684210526316	0.0
METABAT__51	Nitrosopumilus	1695140	295	6352	33.25900326125168	80.26315789473684	69.73684210526316
METABAT__52	Unknown_Gammaproteobacteria	2356329	398	6958	33.48364691068368	94.36619718309859	132.3943661971831
METABAT__53	Unknown_Flavobacteriia	569710	140	4021	33.26389622450281	0.0	0.0
METABAT__54	Unknown_Euryarchaeota	1375646	242	6260	45.05798991998265	59.21052631578947	3.9473684210526314
METABAT__55	Unknown	1822313	348	5894	49.56928538910264	54.929577464788736	0.0
METABAT__56	Unknown	209566	54	3536	32.159489570161945	0.0	0.0
METABAT__57	Unknown_Pelagibacteraceae	227473	60	3607	31.46546094449583	0.0	0.0
METABAT__58	Unknown_Porticoccaceae	2660533	200	21202	45.77246135699548	87.32394366197182	2.816901408450704
METABAT__59	Unknown_Actinobacteria	2410119	162	23761	67.8485901719608	91.54929577464789	2.816901408450704
METABAT__6	Unknown_Betaproteobacteria	1178365	224	5580	32.79957440065912	71.83098591549296	2.816901408450704
METABAT__60	Unknown_Euryarchaeota	791109	202	3941	56.8180159780333	44.73684210526316	1.3157894736842106
METABAT__61	Unknown	323882	76	4199	41.4726279241171	0.0	0.0
METABAT__62	Unknown	295583	82	3456	33.90443677158855	0.0	0.0
METABAT__63	Unknown	2712587	84	59528	44.652523249414486	61.971830985915496	2.816901408450704
METABAT__64	Unknown	1118504	226	5011	36.387071337638744	69.01408450704226	8.450704225352112
METABAT__65	Unknown_Euryarchaeota	715067	167	4444	36.998430197650734	38.1578947368421	6.578947368421052
METABAT__66	Unknown_Cryomorphaceae	3667421	527	8290	37.11694336751181	87.32394366197182	64.78873239436619
METABAT__67	Unknown_Candidatus_Thalassoarchaea	1418085	132	14299	38.16645851569702	75.0	6.578947368421052
METABAT__68	Nitrospina	2653637	260	15209	46.12401705970697	87.32394366197182	2.816901408450704
METABAT__69	Unknown	255556	50	5189	35.068322082755195	0.0	0.0
METABAT__7	Unknown_Euryarchaeota	1689458	227	9386	52.22503535680546	85.52631578947368	3.9473684210526314
METABAT__70	Nitrosospira	336323	94	3553	40.50224293156796	0.0	0.0
METABAT__71	Unknown	2434586	363	9083	36.35565475656744	94.36619718309859	8.450704225352112
METABAT__72	Sulfitobacter	1896221	22	120882	54.878082345112055	29.577464788732396	0.0
METABAT__73	Methylophaga	562642	161	3498	42.89913926908871	0.0	0.0
METABAT__74	Nitrospina	1592988	364	4467	42.22982389633908	64.78873239436619	11.267605633802816
METABAT__75	Unknown_Gammaproteobacteria	3312631	99	73119	44.4637003799826	100.0	1.408450704225352
METABAT__76	Unknown	1341976	148	12480	35.22403305787926	36.61971830985915	0.0
METABAT__77	Sulfitobacter	2334088	21	164611	60.576145912918065	74.64788732394366	0.0
METABAT__78	Unknown	2566034	111	44561	45.23388126270421	67.6056338028169	0.0
METABAT__79	Unknown	278158	42	8234	57.10102545297705	0.0	0.0
METABAT__8	Unknown	1256138	344	3462	32.64953272828075	63.38028169014085	19.718309859154928
METABAT__80	Unknown	329047	90	3501	41.93705252229943	0.0	0.0
METABAT__81	Marinobacter	1668241	15	239349	54.23700869301521	67.6056338028169	0.0
METABAT__82	Unknown	202620	14	23522	44.150069018069466	0.0	0.0
METABAT__83	Unknown_Euryarchaeota	861971	234	3543	44.493566711397314	34.21052631578947	0.0
METABAT__84	Unknown	3517116	565	7506	48.34032593703433	66.19718309859155	2.816901408450704
METABAT__85	Unknown	5455479	813	8449	52.190847353152826	78.87323943661971	22.535211267605632
METABAT__86	Unknown	311952	90	3207	32.67931367286719	0.0	0.0
METABAT__87	Unknown_Cryomorphaceae	1845199	410	4563	38.10846934164482	56.33802816901409	2.816901408450704
METABAT__88	Unknown	3125164	665	4968	62.51730929489797	60.563380281690144	15.492957746478874
METABAT__89	Polaribacter	2312669	311	9446	31.754654501856113	98.59154929577464	7.042253521126761
METABAT__9	Unknown	614764	176	3385	33.09819855110466	0.0	0.0
METABAT__90	Unknown_Gammaproteobacteria	2285935	358	7917	36.97699573985966	74.64788732394366	32.394366197183096
METABAT__91	Candidatus Nitrosopelagicus	678274	195	3370	32.79633675810778	46.05263157894737	21.05263157894737
METABAT__92	Unknown	3206523	771	4156	57.78154474028527	71.83098591549296	60.563380281690144
METABAT__93	Unknown_Euryarchaeota	406698	114	3521	60.35966877438085	0.0	0.0
METABAT__94	Unknown	323528	101	3040	58.219748042847584	0.0	0.0
METABAT__95	Unknown	477426	132	3467	37.201571320153725	0.0	0.0
METABAT__96	Unknown	646862	177	3676	36.001907495899424	25.35211267605634	1.408450704225352
METABAT__97	Unknown_Betaproteobacteria	421200	110	3947	34.66564644744095	36.61971830985915	0.0
METABAT__98	Unknown	576727	144	3987	39.57415287507717	32.394366197183096	0.0
METABAT__99	Unknown	1115172	247	4655	30.848523646771227	80.28169014084507	1.408450704225352
