bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_180	Unknown_Cryomorphaceae	3393255	1075	4450	30.647870441728074	97.1830985915493	92.95774647887323
Bin_181	Candidatus Pelagibacter	8881287	5934	1432	30.669369148519394	98.59154929577464	578.8732394366198
Bin_182	None	3297282	2089	1552	40.7693363037365	0.0	0.0
Bin_183	Planktomarina	966003	219	5222	52.3702927158767	33.80281690140845	0.0
Bin_184	None	1097	1	1097	53.600729261622604	0.0	0.0
Bin_185	None	20310809	14616	1329	41.10065103510204	0.0	0.0
Bin_186	None	126551	68	1812	34.31637185973172	0.0	0.0
Bin_187	Unknown	1804576	765	2554	30.270783986891693	73.2394366197183	2.816901408450704
Bin_188	None	54882	46	1135	36.24666608388799	0.0	0.0
Bin_189	Unknown_Betaproteobacteria	2494947	548	10403	34.611646395475915	100.0	97.1830985915493
Bin_19	Unknown	9984264	923	17879	50.27338462889074	100.0	177.46478873239437
Bin_190	Enterococcus	3080	2	2046	42.766893367442435	0.0	0.0
Bin_191	Unknown_Euryarchaeota	1139711	737	1556	41.85349595813953	57.89473684210526	9.210526315789474
Bin_192	Unknown	5275265	2838	1922	37.463979291589325	80.28169014084507	95.77464788732394
Bin_193	Unknown_Viruses	90570	56	1508	46.49669896400476	0.0	0.0
Bin_194	None	1297917	741	1687	59.550745392659636	0.0	0.0
Bin_195	Unknown_Gammaproteobacteria	5977884	1059	11735	34.86588256904252	100.0	245.07042253521126
Bin_196	Unknown	13822762	8809	1528	33.68248828361352	98.59154929577464	540.8450704225352
Bin_197	Unknown_Porticoccaceae	2490534	357	10068	44.27390502741675	80.28169014084507	2.816901408450704
Bin_198	Unknown	2025446	644	3476	43.448886413359006	57.74647887323944	1.408450704225352
Bin_199	Unknown	1398405	261	6548	31.439361141928078	50.70422535211268	1.408450704225352
Bin_2	Unknown	2133032	978	2370	33.71475672438001	73.2394366197183	8.450704225352112
Bin_20	Amycolatopsis	2263	2	1196	48.05204320556181	0.0	0.0
Bin_200	Unknown_Viruses	3524207	2054	1737	34.482840167180626	0.0	0.0
Bin_201	Unknown_Gammaproteobacteria	2156580	732	3631	34.87442544045611	92.95774647887323	54.929577464788736
Bin_202	None	398538	146	3551	38.42106890179888	0.0	0.0
Bin_203	Unknown_Viruses	7591584	571	20528	38.41703351963713	94.36619718309859	39.436619718309856
Bin_204	Unknown	2333360	797	3394	49.412580274344684	77.46478873239437	30.985915492957748
Bin_205	None	1066	1	1066	40.33771106941838	0.0	0.0
Bin_206	Unknown	1962917	503	5174	32.89087530807844	88.73239436619718	2.816901408450704
Bin_207	Unknown_Alphaproteobacteria	3722549	780	10908	37.2578895651297	100.0	14.084507042253522
Bin_208	None	3117884	2134	1392	49.72788836281646	0.0	0.0
Bin_209	None	4126	3	1348	44.939674464399815	0.0	0.0
Bin_21	Prasinovirus	964770	207	7750	46.82484460058737	0.0	0.0
Bin_210	Unknown	3717099	1175	3624	53.30742801222406	81.69014084507042	43.66197183098591
Bin_211	None	547656	389	1293	53.22112986068661	0.0	0.0
Bin_212	Unknown	2587443	794	3842	31.05943911899881	90.14084507042253	60.563380281690144
Bin_213	Unknown	2245473	201	36693	41.406191211797804	97.1830985915493	1.408450704225352
Bin_214	Thermus	1667405	557	3736	68.98035667823305	87.32394366197182	1.408450704225352
Bin_215	Unknown	142537	94	1494	56.18505842409871	0.0	0.0
Bin_216	None	440768	261	1595	47.49185466972069	0.0	0.0
Bin_217	None	1500023	724	2244	52.40438506994201	0.0	0.0
Bin_218	Unknown_Euryarchaeota	6091503	422	29949	48.179886971734284	98.6842105263158	203.94736842105263
Bin_219	Polaribacter	3487278	1662	2253	31.56668564015576	66.19718309859155	26.760563380281692
Bin_22	Candidatus Thioglobus	602394	129	5561	39.1878758462932	35.2112676056338	2.816901408450704
Bin_220	Unknown_Cryomorphaceae	3573699	1012	4684	29.707932017519717	97.1830985915493	104.22535211267606
Bin_221	None	4545085	1327	4333	39.78922459250229	0.0	0.0
Bin_222	Unknown	3251243	2055	1576	32.39399943758432	67.6056338028169	45.070422535211264
Bin_223	None	417518	228	1880	47.32206615916879	0.0	0.0
Bin_224	Bathycoccus	3062088	2071	1466	47.788655911914866	0.0	0.0
Bin_225	None	1086	1	1086	58.83977900552486	0.0	0.0
Bin_226	Unknown	754937	573	1277	60.471463339447304	0.0	0.0
Bin_227	Formosa	2023117	219	13308	35.919746097276594	54.929577464788736	7.042253521126761
Bin_228	Unknown_Gammaproteobacteria	1887680	948	2091	32.3956836211409	88.73239436619718	61.971830985915496
Bin_229	Polaribacter	2342348	380	9550	31.676451536519075	98.59154929577464	12.67605633802817
Bin_23	None	275958	95	3492	33.28021112533127	0.0	0.0
Bin_230	Unknown	977744	138	13781	37.79865498731131	52.11267605633803	15.492957746478874
Bin_231	Unknown_Phycodnaviridae	943911	297	3827	30.511729188101317	52.11267605633803	7.042253521126761
Bin_232	None	1038	1	1038	52.98651252408478	0.0	0.0
Bin_233	Unknown	2181035	399	7073	38.42930766806504	83.09859154929578	8.450704225352112
Bin_234	Unknown_Cryomorphaceae	1809420	448	5779	29.96860417935635	95.77464788732394	8.450704225352112
Bin_235	Polaribacter	1725441	566	3528	34.5276843053598	76.05633802816901	5.633802816901408
Bin_236	Unknown	3792800	547	10298	47.76555903754392	98.59154929577464	1.408450704225352
Bin_237	Unknown	806661	313	2946	32.381150243182674	56.33802816901409	198.59154929577466
Bin_238	None	302798	79	4533	32.28173129632533	0.0	0.0
Bin_239	Pseudo-nitzschia	356099	166	2267	31.96518905589278	53.521126760563384	92.95774647887323
Bin_24	None	487526	127	5310	35.123159803395964	0.0	0.0
Bin_240	Unknown_Microbacteriaceae	2773892	142	28524	54.443827485946606	98.59154929577464	78.87323943661971
Bin_241	Unknown_Betaproteobacteria	3557961	954	4178	33.14116234059761	97.1830985915493	188.73239436619718
Bin_242	None	1308529	599	2399	31.737501020206814	0.0	0.0
Bin_243	Unknown	1306330	367	4099	35.303201412108486	42.25352112676056	0.0
Bin_244	None	830504	422	1960	45.14726076281203	0.0	0.0
Bin_245	None	3818	3	1122	53.60059861622211	0.0	0.0
Bin_246	Unknown	1753023	398	5615	44.44970979082273	90.14084507042253	4.225352112676056
Bin_247	Unknown	7176986	5504	1259	32.09352357874648	94.36619718309859	284.50704225352115
Bin_248	None	6325	3	2118	36.196761352845016	0.0	0.0
Bin_249	Unknown	1653992	782	2217	32.34061114448911	49.29577464788732	16.901408450704224
Bin_25	None	1663950	987	1622	59.400486613316026	0.0	0.0
Bin_250	None	1578972	1073	1400	38.3121047854157	0.0	0.0
Bin_251	Unknown_Viruses	1253319	427	3621	36.53287069740164	0.0	0.0
Bin_252	Formosa	2968359	988	3735	35.446780961541805	81.69014084507042	42.25352112676056
Bin_253	None	4087768	3059	1286	64.80640910314051	0.0	0.0
Bin_254	Unknown	2125713	1253	1716	68.72246592845632	39.436619718309856	0.0
Bin_255	None	320130	158	2050	31.7923052927568	53.521126760563384	69.01408450704226
Bin_256	Unknown_Porticoccaceae	2278633	544	6337	45.380464281557494	84.50704225352112	9.859154929577464
Bin_257	Unknown	2072666	1223	1686	51.29917552914651	63.38028169014085	16.901408450704224
Bin_258	None	4500	3	1530	38.289484031607195	0.0	0.0
Bin_259	None	1139	1	1139	47.410008779631255	0.0	0.0
Bin_26	None	1446166	996	1392	38.873767603045515	0.0	0.0
Bin_260	Prasinovirus	1735930	398	7206	40.82994000224199	0.0	0.0
Bin_261	Formosa	3543256	1185	3534	36.12319285657246	66.19718309859155	52.11267605633803
Bin_262	None	260655	141	1949	33.88101151116075	0.0	0.0
Bin_263	None	5368	4	1529	60.503425972092614	0.0	0.0
Bin_264	Unknown	451073	308	1408	36.72576436335587	0.0	0.0
Bin_265	Unknown	2778693	1525	1891	38.665441119158686	73.2394366197183	42.25352112676056
Bin_266	Candidatus Thioglobus	3960699	1705	2637	36.70084670765495	98.59154929577464	157.74647887323943
Bin_267	Unknown	14664915	9658	1464	35.83831904300131	100.0	612.6760563380282
Bin_268	None	913545	668	1262	35.508882167089	45.070422535211264	2.816901408450704
Bin_269	Unknown_Opitutaceae	6019312	3106	2023	49.05085211871811	94.36619718309859	90.14084507042253
Bin_27	Unknown_Planctomycetaceae	5717250	327	29905	48.65103675583276	92.95774647887323	4.225352112676056
Bin_270	Planktomarina	2324258	614	4831	47.79805972367313	56.33802816901409	14.084507042253522
Bin_271	Unknown	6688231	4300	1508	37.61621088567037	97.1830985915493	236.61971830985917
Bin_272	Unknown_Gammaproteobacteria	1215495	122	13103	33.63444747862815	80.28169014084507	23.943661971830984
Bin_273	Unknown_Rhodobacteraceae	2719761	494	7973	40.61618478751174	97.1830985915493	12.67605633802817
Bin_274	None	1337363	878	1443	45.59123520821925	0.0	0.0
Bin_275	Unknown	19325580	11761	1602	42.346795671116325	100.0	280.28169014084506
Bin_276	Unknown_Pelagibacteraceae	2660191	1294	2204	31.789086432525853	91.54929577464789	97.1830985915493
Bin_277	Unknown_Viruses	1522437	678	2485	39.52227007416471	0.0	0.0
Bin_278	None	11194947	4982	2547	35.71644684168329	0.0	0.0
Bin_279	Unknown	2198298	915	2841	30.352365947912435	94.36619718309859	53.521126760563384
Bin_28	None	14053213	6402	2424	62.69071308969324	14.457831325301205	0.0
Bin_280	None	14114547	8354	1712	51.76608646818309	32.53012048192771	7.228915662650603
Bin_281	None	208732	118	1785	47.42514977780717	0.0	0.0
Bin_282	Formosa	2479158	335	11305	35.662909626292205	95.77464788732394	40.84507042253521
Bin_283	Candidatus Thioglobus	4448507	2047	2300	36.43159190741096	94.36619718309859	108.45070422535211
Bin_284	Unknown	9395151	899	16987	52.8521006195436	100.0	207.04225352112675
Bin_285	None	625727	452	1350	41.846868723327724	0.0	0.0
Bin_286	Unknown	4317936	1314	4113	31.28539490386509	98.59154929577464	159.1549295774648
Bin_287	None	320356	162	2052	40.489655103419004	0.0	0.0
Bin_288	None	393361	262	1437	42.90395248445742	0.0	0.0
Bin_289	Unknown	631769	228	3006	36.15949580494546	59.15492957746479	2.816901408450704
Bin_29	Unknown	880591	225	4185	33.647726808149386	0.0	0.0
Bin_290	None	1041215	201	8159	33.27477812490932	0.0	0.0
Bin_291	Unknown	14933946	9723	1502	45.64191554565892	98.59154929577464	428.16901408450707
Bin_292	Unknown	6103539	1217	6386	49.48215150027494	97.1830985915493	53.521126760563384
Bin_293	Unknown	2021518	1186	1705	48.616493329823825	38.028169014084504	14.084507042253522
Bin_294	Unknown	4923711	1331	13984	41.16097477700525	73.2394366197183	18.309859154929576
Bin_295	Unknown_Flavobacteriia	2966475	1215	2731	35.86156389301404	95.77464788732394	56.33802816901409
Bin_296	None	457255	336	1251	44.57201108048592	0.0	0.0
Bin_297	None	1050580	645	1480	38.98154280445787	0.0	0.0
Bin_298	Sulfitobacter	34229092	424	156173	48.71720170291299	0.0	0.0
Bin_299	Unknown	1120321	710	1574	56.88433202122166	30.985915492957748	0.0
Bin_3	Unknown	2449328	520	5804	31.33961591226046	91.54929577464789	19.718309859154928
Bin_30	Unknown_Actinobacteria	887948	577	1534	67.5184122271381	39.436619718309856	2.816901408450704
Bin_300	None	169163	99	1708	55.51014887983611	0.0	0.0
Bin_301	Prasinovirus	1083074	477	2454	37.22442731704423	0.0	0.0
Bin_302	Unknown	1293155	851	1499	48.33387251290488	39.436619718309856	0.0
Bin_303	Unknown	3089571	1047	3846	58.772998246224226	94.36619718309859	12.67605633802817
Bin_304	Unknown_Flavobacteriia	1926970	213	13844	36.79388868106246	71.83098591549296	2.816901408450704
Bin_305	None	1891320	705	3017	31.12527860199107	0.0	0.0
Bin_306	None	12146575	6511	1899	41.05057769033842	0.0	0.0
Bin_307	Unknown	5696947	4140	1316	45.42292753938181	92.95774647887323	136.61971830985917
Bin_308	Unknown	5313723	1050	6975	38.162784794005304	95.77464788732394	105.63380281690141
Bin_309	Unknown_Gammaproteobacteria	6083816	1134	7304	33.75120613621945	100.0	345.07042253521126
Bin_31	None	310882	136	2706	58.561772211915105	0.0	0.0
Bin_310	Unknown	480267	205	2608	36.000117936106676	40.84507042253521	2.816901408450704
Bin_311	Unknown_Cryomorphaceae	2419666	835	3426	31.751234344811934	95.77464788732394	77.46478873239437
Bin_312	None	144362	63	2524	41.408512258547525	0.0	0.0
Bin_313	None	478520	305	1505	57.193304793517754	0.0	0.0
Bin_314	Unknown	4248101	2383	1815	51.264796085075574	73.2394366197183	59.15492957746479
Bin_315	None	301052	172	1721	45.934919162104	0.0	0.0
Bin_316	Unknown_Gammaproteobacteria	3865507	2200	1797	36.56840902326054	76.05633802816901	53.521126760563384
Bin_317	Unknown	3927151	936	4848	50.382871909249396	90.14084507042253	2.816901408450704
Bin_318	None	32865	18	2044	35.964162379509204	0.0	0.0
Bin_32	None	1042	1	1042	33.493282149712094	0.0	0.0
Bin_33	Planktomarina	6133906	1273	7647	44.852408550693404	100.0	101.40845070422536
Bin_34	Unknown	2408658	1548	1543	36.40959366345369	40.84507042253521	18.309859154929576
Bin_35	Unknown_Viruses	59105	6	20637	35.47264608460332	0.0	0.0
Bin_36	Formosa	4877756	492	12884	39.28258124635289	82.89473684210526	30.263157894736842
Bin_37	None	917566	168	10721	45.06161870871333	0.0	0.0
Bin_38	None	23103012	10378	2507	39.18904057491087	69.87951807228916	25.301204819277107
Bin_39	Unknown	13124350	9249	1378	33.74992939309776	95.77464788732394	266.19718309859155
Bin_4	Porticoccus	3057141	536	7630	42.75417925315615	98.59154929577464	78.87323943661971
Bin_40	Methylophaga	1891412	308	10827	40.41274595490718	97.1830985915493	26.760563380281692
Bin_41	Micromonas	5211611	3123	1733	63.79110709010294	0.0	0.0
Bin_42	Unknown	836469	519	1628	45.08499381641558	0.0	0.0
Bin_43	Unknown	3635667	429	11618	35.758488835216454	98.59154929577464	4.225352112676056
Bin_44	Unknown_Cryomorphaceae	1099406	536	2245	49.74883588501144	73.2394366197183	1.408450704225352
Bin_45	Unknown	4829256	1955	2858	30.143247399751054	95.77464788732394	140.8450704225352
Bin_46	Sulfitobacter	26795969	1742	58816	56.06787192253739	100.0	414.0845070422535
Bin_47	Unknown_Porticoccaceae	4627575	962	7383	45.707230065772976	100.0	107.04225352112677
Bin_48	Unknown_Flavobacteriia	2488840	1041	2650	33.52881449568752	90.14084507042253	32.394366197183096
Bin_49	None	153420	104	1388	44.98860051013551	0.0	0.0
Bin_5	Unknown	622829	327	1921	34.613659939005295	0.0	0.0
Bin_50	None	1468738	473	3822	34.93130031415545	0.0	0.0
Bin_51	Unknown_Gammaproteobacteria	2023943	528	4945	33.22785904828798	84.50704225352112	53.521126760563384
Bin_52	Unknown	578966	255	2333	32.67487179112957	56.33802816901409	161.9718309859155
Bin_53	Unknown_Viruses	25829	3	13595	39.73171332629828	0.0	0.0
Bin_54	None	8836604	6132	1365	40.166981636526536	88.73239436619718	90.14084507042253
Bin_55	None	1061450	513	2244	51.13818746879982	0.0	0.0
Bin_56	Unknown_Gammaproteobacteria	2636639	676	4986	52.84519226321216	98.59154929577464	7.042253521126761
Bin_57	Phaeocystis	130836	10	19657	35.10991630048743	40.84507042253521	4.225352112676056
Bin_58	Dietzia	6182	5	1130	67.48808588794677	0.0	0.0
Bin_59	Methylosarcina	3673	3	1202	40.08971852693964	0.0	0.0
Bin_6	Unknown_Gammaproteobacteria	3384582	775	7828	37.04346817934094	98.59154929577464	69.01408450704226
Bin_60	Unknown_Viruses	107385	14	10723	33.85206847045508	0.0	0.0
Bin_61	Emiliania	2502911	1922	1251	63.906671467220896	0.0	0.0
Bin_62	Unknown_Viruses	2889794	871	4014	33.133291307946614	0.0	0.0
Bin_63	Unknown_Phycodnaviridae	613783	118	7213	33.37581712361599	0.0	0.0
Bin_64	Synechococcus	5078093	3162	1582	51.06715934416353	66.19718309859155	53.521126760563384
Bin_65	Unknown_Opitutaceae	1400979	730	2025	53.18742227569745	70.4225352112676	5.633802816901408
Bin_66	None	715363	368	1975	44.53488813626134	0.0	0.0
Bin_67	Unknown	9533297	5019	1940	34.49783443717487	98.59154929577464	378.8732394366197
Bin_68	Unknown_Gammaproteobacteria	2168383	457	7385	36.36655363228854	97.1830985915493	33.80281690140845
Bin_69	Unknown	1402173	668	2230	35.6853825415947	0.0	0.0
Bin_7	None	726872	403	1871	37.49471359013869	0.0	0.0
Bin_70	Unknown	4671915	2447	1910	34.02739050268863	90.14084507042253	181.69014084507043
Bin_71	Unknown_Cryomorphaceae	1253970	594	2305	32.581077569827215	84.50704225352112	16.901408450704224
Bin_72	Unknown	2230203	742	3531	41.83619721045133	81.69014084507042	5.633802816901408
Bin_73	Unknown	5812058	1870	3861	37.289769513621586	100.0	174.64788732394365
Bin_74	Unknown_Euryarchaeota	6496324	508	27369	49.5378670336881	0.0	0.0
Bin_75	Micromonas	1555018	623	2785	47.0322574281678	0.0	0.0
Bin_76	Unknown_Candidatus_Thalassoarchaea	1841202	594	4372	37.79930468435044	88.15789473684211	11.842105263157896
Bin_77	Unknown	2150678	990	2411	44.135617007397684	83.09859154929578	18.309859154929576
Bin_78	None	12711	7	1584	50.77321802031909	0.0	0.0
Bin_79	Unknown	5462420	721	10428	39.2323451540363	100.0	128.16901408450704
Bin_8	Unknown_Verrucomicrobia	3899465	1018	4717	49.73531962316491	90.14084507042253	11.267605633802816
Bin_80	Unknown	172997	6	52842	43.553817974469034	0.0	0.0
Bin_81	None	1261	1	1261	55.670103092783506	0.0	0.0
Bin_82	None	1375318	836	1587	49.81107662733244	0.0	0.0
Bin_83	Unknown	3080366	608	7658	45.17007543436975	98.59154929577464	5.633802816901408
Bin_84	Micromonas	11499581	2516	4975	63.30324256194887	65.06024096385542	0.0
Bin_85	Unknown	242488	169	1347	44.7351967722806	0.0	0.0
Bin_86	Unknown_Cryomorphaceae	3037890	719	5442	30.19231834695309	66.19718309859155	43.66197183098591
Bin_87	Unknown_Cryomorphaceae	1297427	657	2064	31.412548389018447	76.05633802816901	4.225352112676056
Bin_88	Unknown	3202571	1750	1885	31.735955721574182	98.59154929577464	229.57746478873239
Bin_89	Unknown	1454934	856	1751	32.38258579798369	67.6056338028169	7.042253521126761
Bin_9	Synechococcus	6025968	1699	4637	54.19010660924155	98.59154929577464	163.38028169014083
Bin_90	Unknown_Porticoccaceae	2870615	285	23671	44.38772023510568	100.0	9.859154929577464
Bin_91	None	46430113	24374	1919	40.37741972542307	100.0	569.0140845070423
Bin_92	None	5063030	2141	2655	62.59109612360479	0.0	0.0
Bin_93	None	873093	624	1328	54.406078419145786	0.0	0.0
Bin_94	None	26225	21	1188	35.00277035416246	0.0	0.0
Bin_95	Unknown_Porticoccaceae	846637	147	6224	48.487136051120565	28.169014084507044	1.408450704225352
Bin_96	Unknown	4439583	1863	2689	30.914080018944233	90.14084507042253	97.1830985915493
Bin_97	None	1285137	819	1475	45.61687619441406	0.0	0.0
Bin_98	Unknown_Viruses	994901	300	4122	32.82456139882461	54.929577464788736	228.16901408450704
Bin_99	Candidatus Actinomarina	2327342	259	17434	33.9658435234805	95.77464788732394	105.63380281690141
