bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
Bin_156	Unknown_Viruses	1424850	421	4243	33.25490152030964	45.070422535211264	1.408450704225352
Bin_157	Unknown	2254580	762	3422	36.89626238117923	92.95774647887323	8.450704225352112
Bin_158	None	525693	346	1451	47.242624375959586	0.0	0.0
Bin_159	Candidatus Pelagibacter	3565107	2541	1323	31.25691925839067	91.54929577464789	163.38028169014083
Bin_16	Unknown_Cryomorphaceae	4124569	2194	1818	33.5499209106959	98.59154929577464	133.80281690140845
Bin_160	Prasinovirus	872649	428	2106	39.53089140245278	0.0	0.0
Bin_161	Unknown	3080475	594	6062	60.98702564919138	95.77464788732394	0.0
Bin_162	None	451241	317	1312	46.723417790834496	0.0	0.0
Bin_163	Unknown	7106046	3050	2645	41.4008499344116	97.18309859154980.28169014084507
Bin_164	Unknown	4539308	634	8640	40.446429638058056	91.54929577464789	67.6056338028169
Bin_165	Unknown_Euryarchaeota	2941494	533	8676	40.947078061856814	90.78947368421052	73.6842105263158
Bin_166	Unknown	6556297	3679	1820	33.403636557484226	98.59154929577464	360.5633802816901
Bin_167	Unknown_Viruses	24295	4	8632	40.874259493676185	0.0	0.0
Bin_168	Haloferula	3338925	402	12920	57.0949369839321	56.33802816901409	8.450704225352112
Bin_169	None	63998628	47205	1310	38.9992159511554	0.0	0.0
Bin_17	Unknown	12104081	7477	1626	34.25055037243273	98.59154929577464	407.0422535211268
Bin_170	Unknown	1130775	706	1588	58.224762025455554	38.028169014084504	11.267605633802816
Bin_171	Polaribacter	2022148	942	2304	31.541317001656545	64.78873239436619	0.0
Bin_172	Unknown	13185431	6668	2083	53.454144218907416	90.14084507042253	185.91549295774647
Bin_173	Candidatus Nitrosopelagicus	4192353	1861	2399	32.63087304381247	98.6842105263158	281.57894736842104
Bin_174	Unknown	932523	413	2386	58.69652853483731	0.0	0.0
Bin_175	Unknown	5310895	1004	6325	58.219141740745926	98.59154929577464	74.64788732394366
Bin_176	Unknown	5464849	510	19015	43.5982580714495	100.0	95.77464788732394
Bin_177	Unknown	10381857	6313	1623	36.3278893956212	97.1830985915493	378.8732394366197
Bin_178	Unknown_Thaumarchaeota	6360140	2252	3577	35.267245260400834	97.36842105263158	422.36842105263156
Bin_179	None	306389	149	2326	33.94695048481909	0.0	0.0
Bin_18	Unknown	3188083	1356	2645	69.24785649677179	60.563380281690144	4.225352112676056
Bin_180	Unknown	11758840	2132	7380	38.81513770026142	0.0	0.0
Bin_181	Alteromonas	3022019	866	4740	43.24310728075704	0.0	0.0
Bin_182	Unknown	736844	173	4815	35.915401454969036	0.0	0.0
Bin_183	Candidatus Pelagibacter	6740320	4322	1553	31.994817036960153	94.36619718309859	401.40845070422534
Bin_184	Cenarchaeum	1002	1	1002	43.91217564870259	0.0	0.0
Bin_185	Unknown	3140032	2079	1446	44.646768678195194	0.0	0.0
Bin_186	Unknown	16557855	6297	2850	53.85115285524723	98.59154929577464	330.98591549295776
Bin_187	Unknown	4926995	2206	2409	56.71838891291483	76.05633802816901	7.042253521126761
Bin_188	Unknown_Euryarchaeota	2629297	705	5249	55.423513794983826	93.42105263157895	77.63157894736842
Bin_189	Unknown	4949163	3662	1302	32.911492015976144	92.95774647887323	221.1267605633803
Bin_19	None	578608	400	1371	40.66777189421523	0.0	0.0
Bin_190	Unknown	2794090	680	4698	54.65552791639784	71.83098591549296	11.267605633802816
Bin_191	Unknown_Euryarchaeota	1494752	450	3839	51.05687383352243	68.42105263157895	7.894736842105263
Bin_192	Unknown	14334220	7612	1962	35.22626900074377	98.59154929577464	542.2535211267606
Bin_193	None	1114	1	1114	34.8294434470377	0.0	0.0
Bin_194	Unknown	1071175	634	1720	49.44138980612397	39.436619718309856	8.450704225352112
Bin_195	Unknown_Euryarchaeota	3822743	1495	2818	44.62465577510988	93.42105263157895	97.36842105263158
Bin_196	Dietzia	1098	1	1098	71.58469945355192	0.0	0.0
Bin_197	Unknown	16573150	10471	1562	37.99813761144647	0.0	0.0
Bin_198	None	142577	99	1379	42.98872998825388	0.0	0.0
Bin_199	Unknown	625968	316	2046	36.898348169684716	0.0	0.0
Bin_2	None	36931	25	1305	36.78986472379394	0.0	0.0
Bin_20	None	158262	76	2200	40.29139046743812	42.25352112676056	1.408450704225352
Bin_200	None	1283758	845	1487	34.82762139194734	0.0	0.0
Bin_201	None	3486	3	1102	47.36467861723475	0.0	0.0
Bin_202	Unknown	4163818	1360	3721	37.408260541889085	95.77464788732394	64.78873239436619
Bin_203	Unknown	203695	144	1359	37.08439227702052	0.0	0.0
Bin_204	Unknown	8120631	6051	1302	34.47571034856003	94.36619718309859	228.16901408450704
Bin_205	None	444082	181	3647	45.820012393683534	0.0	0.0
Bin_206	Unknown	8343302	3033	3387	57.55578333734981	100.0	88.73239436619718
Bin_207	Unknown	7457434	1007	9058	32.184662506639626	100.0	547.887323943662
Bin_208	Alteromonas	656284	450	1431	49.01087195273248	0.0	0.0
Bin_209	None	4616	4	1138	33.96448045899384	0.0	0.0
Bin_21	Unknown_Euryarchaeota	1786666	556	4244	57.32297519838633	86.84210526315789	40.78947368421053
Bin_210	Unknown_Bacteria	10870	9	1186	41.46956386236283	0.0	0.0
Bin_211	Unknown_Verrucomicrobia	2772264	390	8621	49.876095940975254	43.66197183098591	0.0
Bin_212	Unknown_Actinobacteria	1880772	850	2389	66.63814028667942	78.87323943661971	35.2112676056338
Bin_213	Unknown	1516669	864	1782	50.73028059371292	50.70422535211268	18.309859154929576
Bin_214	Unknown	8888401	2452	4234	45.317047310607514	97.183098591549397.1830985915493
Bin_215	None	11178	5	2665	62.35228085237675	0.0	0.0
Bin_216	Unknown	7327085	5557	1278	51.67086839364261	80.28169014084507	87.32394366197182
Bin_217	Unknown	1489314	869	1769	48.68458972790123	40.84507042253521	4.225352112676056
Bin_218	Unknown	17994842	7723	2533	53.73071599188225	98.59154929577464	461.9718309859155
Bin_219	None	410811	282	1405	51.66570112453005	0.0	0.0
Bin_22	Nitrosopumilus	2604390	1709	1507	30.536089257316608	29.577464788732396	4.225352112676056
Bin_220	Unknown_Opitutaceae	453408	298	1502	50.45544646168136	32.394366197183096	1.408450704225352
Bin_221	None	15140	11	1243	51.16198344570204	0.0	0.0
Bin_222	Unknown	3848866	2298	1701	59.249389634625736	83.09859154929578	23.943661971830984
Bin_223	Unknown	1787073	491	4066	39.491768161888466	28.169014084507044	2.816901408450704
Bin_224	Unknown	42704352	25167	1637	43.927702201183564	100.0	978.8732394366198
Bin_225	Nitrospina	2903328	585	6049	42.62119754810259	84.50704225352112	38.028169014084504
Bin_226	Candidatus Thioglobus	1900751	1199	1581	36.62879462565663	70.4225352112676	66.19718309859155
Bin_227	Unknown	6395915	4218	1519	52.22240421668918	78.87323943661971	74.64788732394366
Bin_228	Unknown_Euryarchaeota	1534605	309	5777	45.12383957008031	72.36842105263158	6.578947368421052
Bin_229	None	263827	168	1496	44.29652974361678	0.0	0.0
Bin_23	Unknown	10166865	2047	5407	32.95378258929942	100.0	576.056338028169
Bin_230	Unknown_Planctomycetaceae	10227929	430	58097	50.01560642365463	100.0	140.8450704225352
Bin_231	Vitrella	2698	1	2698	72.09043736100816	0.0	0.0
Bin_232	Unknown	38680061	22898	1664	35.5312369054583	100.0	1336.619718309859
Bin_233	Unknown	1067404	650	1635	36.92623668431256	36.61971830985915	0.0
Bin_234	Unknown	2487052	803	3344	39.997819521058844	74.64788732394366	22.535211267605632
Bin_235	Unknown	581671	81	10024	34.98512007277256	0.0	0.0
Bin_236	Unknown	2433525	980	2810	49.205032346510144	88.73239436619718	18.309859154929576
Bin_237	Unknown_Viruses	2904933	1758	1629	34.94367315588985	0.0	0.0
Bin_238	None	2258464	1549	1375	42.15202991600584	0.0	0.0
Bin_239	None	9944	8	1195	55.56445274258006	0.0	0.0
Bin_24	Unknown	2655939	1527	1798	60.63673153118147	49.29577464788732	7.042253521126761
Bin_240	Unknown_Actinobacteria	1853417	417	5165	54.22763748701105	49.29577464788732	11.267605633802816
Bin_241	Unknown	370032	195	2037	59.13710920457941	19.718309859154928	0.0
Bin_242	Unknown	1858207	520	4432	44.85036911789672	95.77464788732394	9.859154929577464
Bin_243	Thermus	1658355	553	3731	68.94964699351053	87.32394366197182	1.408450704225352
Bin_244	Unknown	1652371	644	2868	36.75321856739796	46.478873239436616	1.408450704225352
Bin_245	Erythrobacter	229029	153	1383	62.552480259087375	0.0	0.0
Bin_246	Unknown	4749028	437	14175	58.5212435404735	94.36619718309859	43.66197183098591
Bin_247	Unknown	4017430	2209	1858	47.62412896289274	56.33802816901409	59.15492957746479
Bin_248	Unknown	85301626	59834	1390	58.41218931787697	100.0	2173.239436619718
Bin_249	Unknown	9992727	2122	5544	53.829542138427975	98.59154929577464	190.14084507042253
Bin_25	None	816366	95	13126	40.85681762687194	0.0	0.0
Bin_250	Unknown_Gammaproteobacteria	4690051	455	13498	35.944459656234315	100.0	163.38028169014083
Bin_251	Unknown_Viruses	694627	390	1814	36.39108153757646	0.0	0.0
Bin_252	Unknown_Gammaproteobacteria	11460299	575	46422	47.124671555948275	0.0	0.0
Bin_253	Unknown_Porticoccaceae	2696949	877	3656	45.96710276004763	90.14084507042253	7.042253521126761
Bin_254	Unknown	10430594	4498	2594	57.89916468675694	98.59154929577464	243.66197183098592
Bin_255	Candidatus Thioglobus	1640335	63	52691	43.16701243031465	100.0	0.0
Bin_256	None	8438	8	1028	52.39553317967949	0.0	0.0
Bin_257	Nitrosopumilus	2524008	1649	1465	31.42584093579422	72.36842105263158	81.57894736842105
Bin_258	None	2721	2	1599	32.64465090146582	0.0	0.0
Bin_26	Unknown	500653	316	1525	40.71474913623339	0.0	0.0
Bin_27	Unknown	10234519	1946	6014	42.50221803257552	98.59154929577464	304.22535211267603
Bin_28	None	2616710	1815	1395	37.8817816378845	0.0	0.0
Bin_29	Unknown	291053	131	2606	38.48892642851444	0.0	0.0
Bin_3	Unknown	4518323	862	6891	31.625369240404556	98.59154929577464	105.63380281690141
Bin_30	Unknown_Gammaproteobacteria	3206217	1474	2407	37.73910779096477	97.1830985915493	112.67605633802818
Bin_31	Unknown	7823381	877	11075	52.21058537533039	97.18309859154967.6056338028169
Bin_32	Unknown_Viruses	3575758	1636	2350	34.969489570118675	0.0	0.0
Bin_33	Unknown	4378674	2624	1664	57.14211087205745	88.73239436619718	69.01408450704226
Bin_34	Unknown	676340	395	1741	44.67878015029826	0.0	0.0
Bin_35	Unknown	5365003	2587	2232	56.42488345381269	81.69014084507042	59.15492957746479
Bin_36	Unknown	493441	351	1341	48.34909600759575	0.0	0.0
Bin_37	Unknown	2675362	1348	2082	33.52478262672197	92.95774647887323	70.4225352112676
Bin_38	Unknown	1339768	744	1900	43.507034898804996	32.394366197183096	0.0
Bin_39	Unknown	15594	5	4539	32.773061497065434	0.0	0.0
Bin_4	Unknown	5019277	612	10127	46.0798772282222	97.18309859154994.36619718309859
Bin_40	None	1858847	1142	1644	32.28159427579407	0.0	0.0
Bin_41	Unknown	7136074	1235	6422	62.25773741048582	87.32394366197182	36.61971830985915
Bin_42	Nitrosopumilus	4956391	2491	2171	30.95988883649928	97.36842105263158	311.8421052631579
Bin_43	Nitrosopumilus	2126688	552	5346	33.305065487093266	94.73684210526316	103.94736842105263
Bin_44	Nitrospina	2533798	746	3859	37.137590814355946	94.36619718309859	32.394366197183096
Bin_45	Unknown	1769869	864	2199	55.745382119438126	60.563380281690144	1.408450704225352
Bin_46	None	80796	36	2284	56.577225312428766	0.0	0.0
Bin_47	Unknown	5436231	2774	2069	44.11229028263811	94.36619718309859	116.90140845070422
Bin_48	None	873538	555	1538	49.69249469257033	0.0	0.0
Bin_49	Unknown	3473314	206	40170	42.72091960652871	100.0	9.859154929577464
Bin_5	None	2416245	1665	1362	44.17838058578303	0.0	0.0
Bin_50	None	228200	48	6332	40.15389235682676	0.0	0.0
Bin_51	Unknown_Euryarchaeota	4386179	979	6183	41.866653311181665	94.73684210526316	122.36842105263158
Bin_52	Unknown	1666743	975	1752	32.202353505340795	91.54929577464789	83.09859154929578
Bin_53	None	228600	150	1420	35.36088351326045	0.0	0.0
Bin_54	Unknown_Cryomorphaceae	1149162	734	1562	31.364185680076712	76.05633802816901	26.760563380281692
Bin_55	Nitrospina	3751001	2416	1555	41.615133134500624	73.2394366197183	60.563380281690144
Bin_56	Emiliania	514550	222	2823	61.60025540282484	0.0	0.0
Bin_57	Unknown	2182802	1176	1674	41.402656355095644	45.070422535211264	5.633802816901408
Bin_58	Unknown	3776602	2173	1774	62.95383954597927	83.09859154929578	16.901408450704224
Bin_59	Methylophaga	1634781	407	5545	40.379445188447036	98.59154929577464	30.985915492957748
Bin_6	Unknown_Euryarchaeota	3022086	453	8291	51.78709405768965	96.05263157894737	82.89473684210526
Bin_60	Unknown	935318	515	1861	42.12002375492057	39.436619718309856	8.450704225352112
Bin_61	Unknown_Euryarchaeota	757364	307	2646	59.92864609443465	34.21052631578947	1.3157894736842106
Bin_62	Unknown_Euryarchaeota	2976930	1392	2295	44.99010380618981	94.73684210526316	52.63157894736842
Bin_63	Gemmatimonas	1019335	209	5511	45.331777652519634	60.563380281690144	2.816901408450704
Bin_64	Unknown	1381635	839	1690	34.90508431445705	69.01408450704226	5.633802816901408
Bin_65	Unknown	6415069	3878	1666	34.43378808994633	0.0	0.0
Bin_66	Unknown	609816	324	1957	62.99950397051353	0.0	0.0
Bin_67	Candidatus Pelagibacter	6136692	4540	1279	31.093683793734222	91.54929577464789	259.15492957746477
Bin_68	Nitrosospira	2017854	1041	2045	40.05750279307448	95.77464788732394	52.11267605633803
Bin_69	Unknown	21003426	14726	1395	37.57054684665954	97.1830985915493	366.19718309859155
Bin_7	Unknown	11877548	9201	1255	34.69367456405447	100.0	419.71830985915494
Bin_70	Unknown	1717810	822	2175	54.03670917317446	18.309859154929576	1.408450704225352
Bin_71	None	6542	5	1217	44.01376442435016	0.0	0.0
Bin_72	None	419371	316	1247	43.00771691420646	0.0	0.0
Bin_73	None	302574	139	2320	41.215336810063384	0.0	0.0
Bin_74	Unknown_Microbacteriaceae	2009563	69	52989	44.885212068647476	98.59154929577464	1.408450704225352
Bin_75	Unknown	26191757	14615	1837	35.66390028761783	100.0	756.3380281690141
Bin_76	Unknown_Cryomorphaceae	3028907	1324	2507	33.228948883633755	92.95774647887323	90.14084507042253
Bin_77	Unknown	5232670	3390	1527	50.81567840699297	76.05633802816901	56.33802816901409
Bin_78	None	152119	71	2173	41.71900709599701	0.0	0.0
Bin_79	Woeseia	3891828	704	6459	49.15691390412938	80.28169014084507	40.84507042253521
Bin_8	Unknown_Euryarchaeota	1705407	617	3082	44.01362505407709	88.15789473684211	23.68421052631579
Bin_80	Unknown	12510433	8214	1507	32.598228421547724	100.0	671.830985915493
Bin_81	Unknown_Opitutaceae	2961432	167	39229	51.20797671619164	98.59154929577464	40.84507042253521
Bin_82	Nitrospina	2370130	628	4209	39.53593108590101	81.69014084507042	15.492957746478874
Bin_83	None	2694	2	1668	49.12228112247045	0.0	0.0
Bin_84	Unknown	5606325	1741	3859	36.28975535255538	91.54929577464789	142.25352112676057
Bin_85	Unknown_Actinobacteria	10975360	2136	8423	67.13977154737157	100.0	323.943661971831
Bin_86	Candidatus Pelagibacter	8771312	4929	1814	31.13388622102059	95.77464788732394	497.1830985915493
Bin_87	Ralstonia	1864543	1175	1564	63.75808618438315	23.943661971830984	0.0
Bin_88	None	13110	6	2429	45.81892917994836	0.0	0.0
Bin_89	Burkholderia	6898609	2102	4135	66.68951424047306	97.1830985915493	8.450704225352112
Bin_9	None	238112	129	1960	52.79593047442048	0.0	0.0
Bin_90	Unknown	4053740	1037	4139	59.74671492247169	74.64788732394366	32.394366197183096
Bin_91	Sulfitobacter	39899367	537	144578	48.12422151301158	0.0	0.0
Bin_92	Unknown	2872031	1334	2373	36.41055138788495	92.95774647887323	90.14084507042253
Bin_93	None	1296417	572	2439	61.868354424561545	0.0	0.0
Bin_94	Candidatus Thioglobus	6352248	3157	2052	37.31225339637357	97.1830985915493	292.9577464788732
Bin_95	None	566442	319	1746	35.71662078044298	0.0	0.0
Bin_96	Unknown	1255652	805	1557	57.04695117281292	43.66197183098591	1.408450704225352
Bin_97	Polaribacter	1972883	712	3144	31.885848960295853	80.28169014084507	11.267605633802816
Bin_98	Formosa	2598470	339	10019	36.34795160044156	67.60563380281628.169014084507044
Bin_99	None	576210	375	1407	56.7442902640031	0.0	0.0
