bins	taxon	total_length	num_contigs	N50	GC_content	percent_completion	percent_redundancy
MAXBIN__080	Candidatus Pelagibacter	301182	214	1380	31.631584939160177	25.35211267605634	15.492957746478874
MAXBIN__081	Unknown	5637620	2718	2182	60.088981531526684	54.929577464788736	83.09859154929578
MAXBIN__082	Candidatus Pelagibacter	851680	589	1396	32.02029778558397	0.0	0.0
MAXBIN__083	Candidatus Pelagibacter	994302	766	1225	26.546940745816023	0.0	0.0
MAXBIN__084	None	1717260	1182	1406	39.5354966362885	0.0	0.0
MAXBIN__085	None	2314867	1429	1579	44.69870742316236	0.0	0.0
MAXBIN__086	Unknown	2773360	444	11077	59.02522769884002	46.478873239436616	14.084507042253522
MAXBIN__087	Unknown	1470862	754	2073	56.29862370150385	38.028169014084504	18.309859154929576
MAXBIN__088	Unknown	2191898	451	8801	60.312430737160625	42.25352112676056	16.901408450704224
MAXBIN__089	Unknown_Pelagibacteraceae	201220	147	1281	33.87665192181989	0.0	0.0
MAXBIN__090	Unknown	106818	50	2464	40.873931913640064	0.0	0.0
MAXBIN__091	Unknown_Euryarchaeota	2152889	711	4159	49.956286827742865	80.26315789473684	14.473684210526315
MAXBIN__092	Unknown_Thaumarchaeota	246478	124	1881	33.68515733151458	0.0	0.0
MAXBIN__093	Nitrosopumilus	3125404	1584	1964	32.117937826192836	68.42105263157895	123.6842105263158
MAXBIN__094	Candidatus Pelagibacter	258560	189	1292	27.726150506728242	0.0	0.0
MAXBIN__095	Unknown	290433	206	1382	32.60892531561924	39.436619718309856	30.985915492957748
MAXBIN__096	Unknown	2049477	1271	1567	31.977983415804516	0.0	0.0
MAXBIN__097	Unknown_Euryarchaeota	1565430	856	1899	45.67905820870106	67.10526315789474	21.05263157894737
MAXBIN__098	None	2765523	1788	1504	34.942702499985124	0.0	0.0
MAXBIN__099	Unknown	2936503	2042	1362	26.793448383055484	45.070422535211264	66.19718309859155
MAXBIN__100	Candidatus Pelagibacter	429744	316	1284	33.56019935308504	26.760563380281692	14.084507042253522
MAXBIN__101	Unknown	2731515	1526	1780	39.84191739588091	0.0	0.0
MAXBIN__102	Unknown_Cryomorphaceae	2902290	1402	2146	33.81665818800215	97.1830985915493	67.6056338028169
MAXBIN__103	Unknown_Thaumarchaeota	328522	215	1491	34.90365817711872	0.0	0.0
MAXBIN__104	Unknown	1752027	910	1855	33.12939153052036	56.578947368421055	19.736842105263158
MAXBIN__105	Candidatus Pelagibacter	397217	287	1334	34.85830825840469	19.718309859154928	23.943661971830984
MAXBIN__106	Unknown	1929469	1285	1441	42.40429902707648	0.0	0.0
MAXBIN__107	Unknown	2328279	1233	1927	56.83808174965029	23.943661971830984	11.267605633802816
MAXBIN__108	Unknown_Euryarchaeota	1863109	1013	1858	42.21933548986889	50.0	26.31578947368421
MAXBIN__109	Unknown	4840790	2257	2370	58.69247149641572	88.73239436619718	77.46478873239437
MAXBIN__110	Candidatus Pelagibacter	741114	537	1327	30.244658437183304	0.0	0.0
MAXBIN__111	Nitrospina	164077	66	2791	37.88760283551792	0.0	0.0
MAXBIN__112	Nitrospina	561897	272	2238	40.10512237716823	26.760563380281692	4.225352112676056
MAXBIN__113	Unknown	504698	360	1314	29.448008990065528	35.2112676056338	19.718309859154928
MAXBIN__114	Nitrosopumilus	3290637	2038	1575	29.861558409328897	30.263157894736842	51.31578947368421
MAXBIN__115	Unknown	768624	357	2275	58.07494156396367	18.309859154929576	1.408450704225352
MAXBIN__116	Nitrosopumilus	3432568	2102	1583	30.719161425473963	59.21052631578947	113.15789473684211
MAXBIN__117	Unknown	902630	342	3260	57.996333567591904	59.15492957746479	42.25352112676056
MAXBIN__118	Unknown_Euryarchaeota	944298	399	2708	57.979265267639825	57.89473684210526	1.3157894736842106
MAXBIN__119	Nitrospina	303869	137	2390	41.4620742955714	0.0	0.0
MAXBIN__120	Unknown	7036600	2065	7102	59.32262052886351	90.14084507042253	53.521126760563384
MAXBIN__121	Unknown_Thaumarchaeota	1507441	882	1668	34.95995664227260.526315789473685	67.10526315789474
MAXBIN__122	Unknown	3593939	2052	1737	53.92463008434175	71.83098591549296	52.11267605633803
MAXBIN__123	Candidatus Pelagibacter	313434	239	1280	29.37839758620245	35.2112676056338	28.169014084507044
MAXBIN__124	Nitrosopumilus	1280767	797	1587	33.976354197504776	30.263157894736842	43.421052631578945
MAXBIN__125	None	896004	445	1980	42.60847188318027	40.84507042253521	36.61971830985915
MAXBIN__126	Unknown_Viruses	2500466	1464	1669	36.9578109439429	0.0	0.0
MAXBIN__127	Candidatus Pelagibacter	512504	369	1337	29.426026147551383	53.521126760563384	19.718309859154928
MAXBIN__128	Candidatus Pelagibacter	465490	334	1332	29.351951130418346	40.84507042253521	22.535211267605632
MAXBIN__129	Unknown	951698	503	1954	35.573814988702416	0.0	0.0
MAXBIN__130	None	212976	162	1243	31.996463449183725	0.0	0.0
MAXBIN__131	Candidatus Pelagibacter	1698687	1150	1445	28.643260077470828	36.61971830985915	36.61971830985915
MAXBIN__132	Nitrospina	1737359	902	2038	36.101396736870555	0.0	0.0
MAXBIN__133	Unknown	4911967	2742	1750	61.46034976962608	46.478873239436616	18.309859154929576
MAXBIN__134	Candidatus Pelagibacter	258445	195	1277	26.98880280787817	19.718309859154928	8.450704225352112
MAXBIN__135	None	1449337	908	1518	49.56202290806695	0.0	0.0
MAXBIN__136	Unknown	4434149	1956	2659	50.43234985236504	67.6056338028169	56.33802816901409
MAXBIN__137	Unknown	2424675	1054	2664	56.40200978112717	78.87323943661971	61.971830985915496
MAXBIN__138	Candidatus Pelagibacter	719755	529	1308	28.093650034063888	38.028169014084504	26.760563380281692
MAXBIN__139	Unknown_Thaumarchaeota	403021	256	1501	32.474792374398184	0.0	0.0
MAXBIN__140	Unknown	582486	287	2080	33.19119073099006	46.478873239436616	30.985915492957748
MAXBIN__141	Unknown	4755281	2133	2577	54.80850022988174	36.61971830985915	18.309859154929576
MAXBIN__142	Candidatus Pelagibacter	438832	322	1297	34.324982729990076	0.0	0.0
MAXBIN__143	Unknown	3214321	1151	3819	46.659741518208676	84.50704225352112	69.01408450704226
MAXBIN__144	Candidatus Pelagibacter	2357832	1592	1429	32.62346839386886	0.0	0.0
MAXBIN__145	Unknown	2715113	1174	2786	62.37924656100766	66.19718309859155	29.577464788732396
MAXBIN__146	Candidatus Pelagibacter	2616705	1817	1376	29.702046821150475	0.0	0.0
MAXBIN__147	Nitrosopumilus	139616	90	1496	33.57757799568988	0.0	0.0
MAXBIN__148	Unknown_Thaumarchaeota	441163	275	1553	32.47870679332282	0.0	0.0
MAXBIN__149	Unknown	5188937	2132	2949	61.34138595279761	63.38028169014085	36.61971830985915
MAXBIN__150	None	2600429	1461	1717	31.747117648303387	0.0	0.0
MAXBIN__151	Unknown	2413223	916	3143	54.408541435660865	33.80281690140845	4.225352112676056
MAXBIN__152	Unknown	2399797	1011	2810	55.41125549942804	60.563380281690144	30.985915492957748
MAXBIN__153	Unknown_Euryarchaeota	1580339	749	2363	45.80321525502326	71.05263157894737	38.1578947368421
MAXBIN__154	None	2140246	1359	1501	58.28879874741961	0.0	0.0
MAXBIN__155	Unknown_Pelagibacteraceae	583831	432	1296	29.76023282001512	52.11267605633803	22.535211267605632
MAXBIN__156	Unknown	2933793	1301	2438	56.44800117453583	54.929577464788736	22.535211267605632
MAXBIN__157	Unknown	872613	534	1634	53.77213359644987	0.0	0.0
MAXBIN__158	Unknown_Euryarchaeota	2056594	1109	1852	46.71949050022059	40.78947368421053	23.68421052631579
MAXBIN__159	Unknown	2066723	872	2867	39.77636682912972	33.80281690140845	14.084507042253522
MAXBIN__160	Unknown	934922	376	3135	41.96807751407014	0.0	0.0
MAXBIN__161	Unknown	131719	67	2148	54.94908927991218	0.0	0.0
MAXBIN__162	None	2573803	1691	1477	30.682592197246983	0.0	0.0
MAXBIN__163	Unknown	3030411	1413	2205	50.85698950413384	54.929577464788736	1.408450704225352
MAXBIN__164	Candidatus Pelagibacter	316957	243	1255	30.338030483133245	40.84507042253521	30.985915492957748
MAXBIN__165	Unknown	295892	218	1289	32.42487741900831	36.61971830985915	21.12676056338028
MAXBIN__166	Unknown_Euryarchaeota	2099049	733	4172	45.439304999808414	65.78947368421052	15.789473684210526
MAXBIN__167	Unknown	505644	307	1576	33.29905423610627	19.718309859154928	7.042253521126761
MAXBIN__168	Unknown	1818054	1213	1424	35.77213956425132	0.0	0.0
MAXBIN__169	Candidatus Pelagibacter	275680	215	1209	32.04026007365125.35211267605634	12.67605633802817
MAXBIN__170	Unknown	2964022	2017	1434	27.960125385638655	0.0	0.0
MAXBIN__171	Unknown	298959	146	2325	46.685019924041015	0.0	0.0
MAXBIN__172	Unknown_Euryarchaeota	3088914	1612	1986	43.45512092604808	0.0	0.0
MAXBIN__173	None	2583872	1507	1642	53.13430024325694	0.0	0.0
MAXBIN__174	Unknown	2082076	946	2466	43.464512705222084	45.070422535211264	36.61971830985915
MAXBIN__175	Unknown	1616361	744	2527	38.52690947058958	0.0	0.0
MAXBIN__176	Unknown	6120873	2151	4104	60.928268241626924	50.70422535211268	16.901408450704224
MAXBIN__177	None	964902	579	1643	42.1280823298779	47.88732394366197	49.29577464788732
MAXBIN__178	Unknown	530935	322	1638	37.65073134539809	0.0	0.0
MAXBIN__179	Unknown	3577093	779	8783	55.2219468142732	40.84507042253521	0.0
MAXBIN__180	None	1661429	1006	1635	47.58792524149688	32.394366197183096	23.943661971830984
MAXBIN__181	Unknown_Euryarchaeota	1481157	646	2637	53.628990283704546	52.63157894736842	18.42105263157895
MAXBIN__182	Unknown	1210381	525	2613	43.35228974553425	40.84507042253521	21.12676056338028
MAXBIN__183	Gemmatimonas	7384099	3460	2203	63.95292611575142	80.28169014084507	74.64788732394366
MAXBIN__184	Unknown_Acidobacteria	1365747	621	2530	51.70077890070236	22.535211267605632	7.042253521126761
MAXBIN__185	Unknown_Euryarchaeota	1155566	487	2834	56.94433600199699	48.68421052631579	5.2631578947368425
MAXBIN__186	Unknown	1000223	601	1650	34.95365935344314	0.0	0.0
MAXBIN__187	Unknown	499809	341	1367	36.80309262046993	33.80281690140845	28.169014084507044
MAXBIN__188	Unknown	3982530	1888	2284	58.757479722913466	56.33802816901409	18.309859154929576
MAXBIN__189	Unknown	1085661	521	2199	42.53962755860058	0.0	0.0
MAXBIN__190	Unknown	3602223	2301	1543	59.913382779816885	57.74647887323944	14.084507042253522
MAXBIN__191	Unknown_Euryarchaeota	1126732	564	2113	42.947805539081564	28.94736842105263	10.526315789473685
MAXBIN__192	Unknown	3392544	1659	2200	50.9217052235864	81.69014084507042	101.40845070422536
MAXBIN__193	Unknown	589442	355	1637	34.5730889209854	67.6056338028169	80.28169014084507
MAXBIN__194	Unknown	1007556	641	1563	30.96627852506071	0.0	0.0
MAXBIN__195	Unknown	877918	556	1535	33.10579838469614	0.0	0.0
MAXBIN__196	Candidatus Pelagibacter	381302	273	1356	28.473332658654442	0.0	0.0
MAXBIN__197	Unknown	1585489	983	1583	38.55434906175434	28.169014084507044	18.309859154929576
MAXBIN__198	Unknown_Euryarchaeota	2347149	1137	2157	40.39403044827905	31.57894736842105	11.842105263157896
MAXBIN__199	None	2361574	1437	1585	35.89602720339008	0.0	0.0
MAXBIN__200	Unknown	143212	55	3335	46.62067079357186	0.0	0.0
MAXBIN__201	Unknown_Acidobacteria	256551	99	2959	49.090491476501484	32.394366197183096	5.633802816901408
MAXBIN__202	Unknown	2113396	1136	1815	56.134512773562825	59.15492957746479	49.29577464788732
MAXBIN__203	Unknown	5840741	3122	1904	59.0527197649737	63.38028169014085	47.88732394366197
MAXBIN__204	None	718462	448	1521	42.018758845040146	21.12676056338028	8.450704225352112
MAXBIN__205	Unknown	473666	295	1486	33.26584831534087	60.563380281690144	70.4225352112676
MAXBIN__206	None	2736283	1389	1881	34.30134841112941	0.0	0.0
MAXBIN__207	Unknown	3342791	1661	2134	51.26301501178957	35.2112676056338	1.408450704225352
MAXBIN__208	Candidatus Pelagibacter	364802	266	1338	27.979574434444526	0.0	0.0
MAXBIN__209	Unknown	1211642	820	1442	30.44976130988193	0.0	0.0
MAXBIN__210	Unknown	3573811	2381	1457	62.639972174966786	53.521126760563384	42.25352112676056
MAXBIN__211	Unknown	1067476	648	1633	29.38038718834541	0.0	0.0
MAXBIN__212	Unknown_Euryarchaeota	2365784	1009	2834	48.987287014102904	35.526315789473685	10.526315789473685
MAXBIN__213	Unknown	3208892	999	4794	52.00899448276749	84.50704225352112	40.84507042253521
MAXBIN__214	None	1439015	807	1694	47.537033112599616	0.0	0.0
MAXBIN__215	Unknown	912681	512	1762	31.75592686195377	32.394366197183096	29.577464788732396
MAXBIN__216	Unknown	1822754	932	2044	41.36843537263954	0.0	0.0
MAXBIN__217	Unknown	665721	380	1740	32.36179046507001	0.0	0.0
MAXBIN__218	Unknown	4375820	2391	1805	59.7640686663737	47.88732394366197	33.80281690140845
MAXBIN__219	Unknown	1642627	998	1630	49.52041754574809	36.61971830985915	2.816901408450704
MAXBIN__220	Unknown_Viruses	2536393	1424	1750	32.05676194755495	0.0	0.0
MAXBIN__221	Unknown	319759	168	1919	38.6020231691658	35.2112676056338	18.309859154929576
MAXBIN__222	Candidatus Pelagibacter	513355	355	1383	29.66558479457705	0.0	0.0
MAXBIN__223	Unknown	2965813	1492	2144	59.20783225749639	43.66197183098591	1.408450704225352
MAXBIN__224	Unknown	997811	533	1906	32.85982483665252	57.74647887323944	23.943661971830984
MAXBIN__225	None	2514242	1527	1609	40.55124834243765	0.0	0.0
MAXBIN__226	None	2223361	1394	1541	35.72743051031737	0.0	0.0
MAXBIN__227	Unknown	2828279	1213	2532	44.058124444688765	54.929577464788736	23.943661971830984
MAXBIN__228	Unknown	5160886	1842	3623	62.40516286950931	88.73239436619718	46.478873239436616
MAXBIN__229	None	2397077	1406	1651	32.71464217583817	0.0	0.0
MAXBIN__230	Unknown	458671	199	2625	45.45026554094084	38.028169014084504	12.67605633802817
MAXBIN__231	None	4023137	1402	5042	52.49797806803509	63.38028169014085	16.901408450704224
MAXBIN__232	Polaribacter	1116638	448	2901	32.739894548827884	29.577464788732396	12.67605633802817
MAXBIN__233	Unknown	1829169	1177	1488	40.55527293821751	0.0	0.0
MAXBIN__234	Unknown	830340	403	2312	42.93049430138083	0.0	0.0
MAXBIN__235	None	1761833	1202	1376	36.37144374031669	47.88732394366197	16.901408450704224
MAXBIN__236	Unknown	623162	422	1431	29.832603196154462	49.29577464788732	43.66197183098591
MAXBIN__237	Unknown	2588882	1521	1650	44.90602781371527	39.436619718309856	21.12676056338028
MAXBIN__238	Unknown	4819934	3173	1479	62.90204409466851	39.436619718309856	12.67605633802817
MAXBIN__239	Unknown	1006107	433	2797	32.58270263757523	60.563380281690144	54.929577464788736
MAXBIN__240	Unknown_Porticoccaceae	1552609	755	2122	47.97147276312039	0.0	0.0
MAXBIN__241	Unknown	1783110	976	1809	37.28500490302454	45.070422535211264	43.66197183098591
MAXBIN__242	Unknown	3884245	2550	1484	65.3518177591815	40.84507042253521	11.267605633802816
MAXBIN__243	Unknown	132104	94	1316	33.40187443077875	0.0	0.0
MAXBIN__244	Unknown	1218645	647	1899	57.33607669428413	25.35211267605634	4.225352112676056
MAXBIN__245	Unknown	1044621	664	1505	29.048652486503595	0.0	0.0
MAXBIN__246	Unknown	1005615	577	1758	36.55816305893108	0.0	0.0
MAXBIN__247	Polaribacter	2255968	1171	2056	30.527300612256177	74.64788732394366	84.50704225352112
MAXBIN__248	Unknown	758328	391	1912	36.35613384873339	21.12676056338028	29.577464788732396
MAXBIN__249	None	3356585	2099	1534	57.100963570750565	40.84507042253521	12.67605633802817
MAXBIN__250	Unknown	338814	165	2245	39.287583898120545	0.0	0.0
MAXBIN__251	Unknown	1679551	814	2249	49.07380577827301	84.50704225352112	61.971830985915496
MAXBIN__252	Unknown	2086095	1276	1570	28.178262030386016	50.70422535211268	52.11267605633803
MAXBIN__253	Unknown	2454726	1260	1991	40.80328725141935	77.46478873239437	145.07042253521126
MAXBIN__254	Unknown	273478	158	1685	38.23108193729834	29.577464788732396	16.901408450704224
MAXBIN__255	Unknown	703824	461	1517	30.21575124912495	39.436619718309856	22.535211267605632
MAXBIN__256	Unknown	305264	221	1330	32.34118827551779	32.394366197183096	8.450704225352112
MAXBIN__257	Unknown	1534003	1005	1506	58.720934742511545	43.66197183098591	5.633802816901408
MAXBIN__258	Unknown	1693643	866	2015	49.79328205654753	0.0	0.0
MAXBIN__259	Unknown	1264613	828	1493	42.5391515790708	35.2112676056338	19.718309859154928
MAXBIN__260	Unknown	171484	83	2005	53.754019069348004	0.0	0.0
MAXBIN__261	Unknown	1204341	591	2201	35.17247584629862	0.0	0.0
MAXBIN__262	Unknown	2467719	1288	2056	56.656846767864465	70.4225352112676	29.577464788732396
MAXBIN__263	Unknown	4374850	2903	1472	63.14295970564777	49.29577464788732	19.718309859154928
MAXBIN__264	Unknown	2538047	1251	2140	56.073958441438435	53.521126760563384	26.760563380281692
MAXBIN__265	Unknown_Euryarchaeota	1104685	520	2381	42.984757767574266	46.05263157894737	27.63157894736842
MAXBIN__266	Unknown	5301209	3089	1724	63.87273024822547	54.929577464788736	56.33802816901409
MAXBIN__267	Unknown	1533321	941	1561	40.17520124537018	0.0	0.0
MAXBIN__268	Haloferula	4044611	1071	8990	57.483225839963836	94.36619718309859	25.35211267605634
MAXBIN__269	None	2424751	1233	1887	37.62208316346721	0.0	0.0
MAXBIN__270	Unknown	113069	77	1401	34.34358615800811	0.0	0.0
MAXBIN__271	Unknown	4214640	2596	1618	58.89102189783234	59.15492957746479	43.66197183098591
MAXBIN__272	Unknown_Viruses	2159674	1383	1476	38.71804991166921	0.0	0.0
MAXBIN__273	Unknown	913783	518	1821	36.9768084157282	0.0	0.0
MAXBIN__274	Unknown	2799350	1439	2037	56.38548370011708	61.971830985915496	35.2112676056338
MAXBIN__275	None	1589552	967	1603	32.58425511117635	0.0	0.0
MAXBIN__276	Burkholderia	6037697	2041	3669	67.03240475474671	52.11267605633803	4.225352112676056
MAXBIN__277	Unknown_Actinobacteria	2959520	1122	3273	66.02388608495042	87.32394366197182	63.38028169014085
MAXBIN__278	Unknown	1168361	526	2718	45.824882345585536	59.15492957746479	16.901408450704224
MAXBIN__279	Unknown	1516450	393	5327	44.88846973777464	71.83098591549296	9.859154929577464
MAXBIN__280	Unknown	2184172	1302	1600	59.11874168220022	64.78873239436619	61.971830985915496
MAXBIN__281	None	1120813	658	1647	47.75805402723435	35.2112676056338	18.309859154929576
MAXBIN__282	Unknown	999043	647	1476	33.47034944536096	0.0	0.0
MAXBIN__283	Unknown_Euryarchaeota	2091773	934	2653	59.06927532138677	73.6842105263158	25.0
MAXBIN__284	None	2007385	1253	1527	44.85732510197536	50.70422535211268	36.61971830985915
MAXBIN__285	Unknown	3150158	2035	1544	57.842485627706274	52.11267605633803	14.084507042253522
MAXBIN__286	Unknown	504084	332	1400	33.94453830894524	0.0	0.0
MAXBIN__287	Unknown	1525917	922	1639	29.134758856786185	35.2112676056338	30.985915492957748
MAXBIN__288	Unknown_Alphaproteobacteria	233535	132	1766	38.68797562163055	0.0	0.0
MAXBIN__289	None	2255321	1399	1492	42.03052292667222	0.0	0.0
MAXBIN__290	Unknown	3567334	2111	1715	59.36539736015361	84.50704225352112	87.32394366197182
MAXBIN__291	None	1908974	1255	1418	44.17634261495465	0.0	0.0
MAXBIN__292	Unknown	5386701	2033	3525	61.19738888114495	95.77464788732394	46.478873239436616
MAXBIN__293	None	976531	534	1661	48.21745302727432	32.394366197183096	35.2112676056338
MAXBIN__294	Unknown	4443410	2155	2228	58.00795101258519	33.80281690140845	9.859154929577464
MAXBIN__295	Unknown	161605	82	2029	52.418822716547396	0.0	0.0
MAXBIN__296	None	2095201	1262	1533	38.86042517637711	0.0	0.0
MAXBIN__297	None	2589573	1406	1785	34.058807155877005	0.0	0.0
MAXBIN__298	None	1557466	1045	1433	51.09856722877368	0.0	0.0
